origin_code,sum
8a194ac03a87fff,0
8a194ac03a8ffff,0
8a194ac03a97fff,0
8a194ac03a9ffff,0
8a194ac03aa7fff,328
8a194ac03aaffff,245
8a194ac03ab7fff,0
8a194ac03ac7fff,0
8a194ac03acffff,0
8a194ac03ad7fff,0
8a194ac03adffff,0
8a194ac03ae7fff,0
8a194ac03aeffff,0
8a194ac03af7fff,0
8a194ac03b07fff,0
8a194ac03b0ffff,0
8a194ac03b17fff,0
8a194ac03b1ffff,0
8a194ac03b27fff,10
8a194ac03b2ffff,177
8a194ac03b37fff,494
8a194ac03b47fff,37
8a194ac03b4ffff,0
8a194ac03b57fff,0
8a194ac03b5ffff,0
8a194ac03b67fff,0
8a194ac03b6ffff,29
8a194ac03b77fff,273
8a194ac03b87fff,116
8a194ac03b8ffff,0
8a194ac03b97fff,0
8a194ac03b9ffff,400
8a194ac03ba7fff,0
8a194ac03baffff,0
8a194ac03bb7fff,0
8a194ac03c07fff,0
8a194ac03c0ffff,0
8a194ac03c17fff,1071
8a194ac03c1ffff,0
8a194ac03c27fff,9
8a194ac03c2ffff,0
8a194ac03c37fff,146
8a194ac03c47fff,78
8a194ac03c4ffff,322
8a194ac03c57fff,0
8a194ac03c5ffff,85
8a194ac03c67fff,319
8a194ac03c6ffff,33
8a194ac03c77fff,0
8a194ac03c87fff,586
8a194ac03c8ffff,72
8a194ac03c97fff,0
8a194ac03c9ffff,3
8a194ac03ca7fff,759
8a194ac03caffff,13
8a194ac03cb7fff,0
8a194ac03cc7fff,0
8a194ac03ccffff,0
8a194ac03cd7fff,0
8a194ac03cdffff,0
8a194ac03ce7fff,0
8a194ac03ceffff,0
8a194ac03cf7fff,0
8a194ac03d07fff,1113
8a194ac03d0ffff,534
8a194ac03d17fff,60
8a194ac03d1ffff,211
8a194ac03d27fff,93
8a194ac03d2ffff,456
8a194ac03d37fff,0
8a194ac03d47fff,0
8a194ac03d4ffff,733
8a194ac03d57fff,0
8a194ac03d5ffff,0
8a194ac03d67fff,0
8a194ac03d6ffff,2
8a194ac03d77fff,0
8a194ac03d87fff,0
8a194ac03d8ffff,169
8a194ac03d97fff,0
8a194ac03d9ffff,37
8a194ac03da7fff,0
8a194ac03daffff,14
8a194ac03db7fff,1962
8a194ac04007fff,0
8a194ac0400ffff,67
8a194ac04017fff,0
8a194ac0401ffff,0
8a194ac04027fff,211
8a194ac0402ffff,135
8a194ac04037fff,566
8a194ac04047fff,71
8a194ac0404ffff,129
8a194ac04057fff,152
8a194ac0405ffff,137
8a194ac04067fff,16
8a194ac0406ffff,1904
8a194ac04077fff,11
8a194ac04087fff,0
8a194ac0408ffff,37
8a194ac04097fff,0
8a194ac0409ffff,0
8a194ac040a7fff,0
8a194ac040affff,0
8a194ac040b7fff,2
8a194ac040c7fff,182
8a194ac040cffff,366
8a194ac040d7fff,19
8a194ac040dffff,771
8a194ac040e7fff,0
8a194ac040effff,0
8a194ac040f7fff,2
8a194ac04107fff,0
8a194ac0410ffff,263
8a194ac04117fff,0
8a194ac0411ffff,709
8a194ac04127fff,3
8a194ac0412ffff,0
8a194ac04137fff,0
8a194ac04147fff,0
8a194ac0414ffff,0
8a194ac04157fff,1415
8a194ac0415ffff,0
8a194ac04167fff,164
8a194ac0416ffff,307
8a194ac04177fff,375
8a194ac04187fff,0
8a194ac0418ffff,4
8a194ac04197fff,1153
8a194ac0419ffff,0
8a194ac041a7fff,0
8a194ac041affff,0
8a194ac041b7fff,0
8a194ac04207fff,36
8a194ac0420ffff,48
8a194ac04217fff,0
8a194ac0421ffff,75
8a194ac04227fff,0
8a194ac0422ffff,0
8a194ac04237fff,12
8a194ac04247fff,224
8a194ac0424ffff,876
8a194ac04257fff,302
8a194ac0425ffff,1123
8a194ac04267fff,0
8a194ac0426ffff,31
8a194ac04277fff,585
8a194ac04287fff,5
8a194ac0428ffff,0
8a194ac04297fff,934
8a194ac0429ffff,709
8a194ac042a7fff,5
8a194ac042affff,0
8a194ac042b7fff,58
8a194ac042c7fff,380
8a194ac042cffff,2
8a194ac042d7fff,48
8a194ac042dffff,82
8a194ac042e7fff,329
8a194ac042effff,0
8a194ac042f7fff,5
8a194ac04307fff,99
8a194ac0430ffff,63
8a194ac04317fff,353
8a194ac0431ffff,2
8a194ac04327fff,250
8a194ac0432ffff,863
8a194ac04337fff,329
8a194ac04347fff,683
8a194ac0434ffff,0
8a194ac04357fff,0
8a194ac0435ffff,101
8a194ac04367fff,87
8a194ac0436ffff,148
8a194ac04377fff,161
8a194ac04387fff,909
8a194ac0438ffff,15
8a194ac04397fff,0
8a194ac0439ffff,547
8a194ac043a7fff,67
8a194ac043affff,558
8a194ac043b7fff,609
8a194ac04407fff,0
8a194ac0440ffff,182
8a194ac04417fff,2
8a194ac0441ffff,728
8a194ac04427fff,225
8a194ac0442ffff,695
8a194ac04437fff,360
8a194ac04447fff,655
8a194ac0444ffff,175
8a194ac04457fff,481
8a194ac0445ffff,58
8a194ac04467fff,163
8a194ac0446ffff,39
8a194ac04477fff,0
8a194ac04487fff,0
8a194ac0448ffff,0
8a194ac04497fff,22
8a194ac0449ffff,0
8a194ac044a7fff,277
8a194ac044affff,0
8a194ac044b7fff,0
8a194ac044c7fff,641
8a194ac044cffff,0
8a194ac044d7fff,76
8a194ac044dffff,0
8a194ac044e7fff,0
8a194ac044effff,254
8a194ac044f7fff,0
8a194ac04507fff,0
8a194ac0450ffff,443
8a194ac04517fff,0
8a194ac0451ffff,0
8a194ac04527fff,0
8a194ac0452ffff,0
8a194ac04537fff,0
8a194ac04547fff,0
8a194ac0454ffff,16
8a194ac04557fff,14
8a194ac0455ffff,176
8a194ac04567fff,0
8a194ac0456ffff,34
8a194ac04577fff,0
8a194ac04587fff,0
8a194ac0458ffff,0
8a194ac04597fff,596
8a194ac0459ffff,541
8a194ac045a7fff,0
8a194ac045affff,0
8a194ac045b7fff,3
8a194ac04607fff,0
8a194ac0460ffff,0
8a194ac04617fff,0
8a194ac0461ffff,0
8a194ac04627fff,111
8a194ac0462ffff,0
8a194ac04637fff,0
8a194ac04647fff,639
8a194ac0464ffff,404
8a194ac04657fff,0
8a194ac0465ffff,0
8a194ac04667fff,0
8a194ac0466ffff,145
8a194ac04677fff,34
8a194ac04687fff,0
8a194ac0468ffff,870
8a194ac04697fff,0
8a194ac0469ffff,0
8a194ac046a7fff,48
8a194ac046affff,0
8a194ac046b7fff,33
8a194ac046c7fff,13
8a194ac046cffff,0
8a194ac046d7fff,25
8a194ac046dffff,100
8a194ac046e7fff,0
8a194ac046effff,965
8a194ac046f7fff,241
8a194ac04707fff,102
8a194ac0470ffff,602
8a194ac04717fff,14
8a194ac0471ffff,0
8a194ac04727fff,204
8a194ac0472ffff,26
8a194ac04737fff,391
8a194ac04747fff,0
8a194ac0474ffff,0
8a194ac04757fff,0
8a194ac0475ffff,433
8a194ac04767fff,291
8a194ac0476ffff,297
8a194ac04777fff,568
8a194ac04787fff,0
8a194ac0478ffff,0
8a194ac04797fff,192
8a194ac0479ffff,0
8a194ac047a7fff,0
8a194ac047affff,0
8a194ac047b7fff,303
8a194ac04807fff,1019
8a194ac0480ffff,90
8a194ac04817fff,0
8a194ac0481ffff,331
8a194ac04827fff,1734
8a194ac0482ffff,283
8a194ac04837fff,0
8a194ac04847fff,910
8a194ac0484ffff,16
8a194ac04857fff,0
8a194ac0485ffff,1965
8a194ac04867fff,353
8a194ac0486ffff,280
8a194ac04877fff,511
8a194ac04887fff,0
8a194ac0488ffff,0
8a194ac04897fff,0
8a194ac0489ffff,0
8a194ac048a7fff,0
8a194ac048affff,0
8a194ac048b7fff,0
8a194ac048c7fff,0
8a194ac048cffff,0
8a194ac048d7fff,0
8a194ac048dffff,0
8a194ac048e7fff,665
8a194ac048effff,0
8a194ac048f7fff,0
8a194ac04907fff,1469
8a194ac0490ffff,188
8a194ac04917fff,0
8a194ac0491ffff,51
8a194ac04927fff,203
8a194ac0492ffff,488
8a194ac04937fff,32
8a194ac04947fff,280
8a194ac0494ffff,409
8a194ac04957fff,66
8a194ac0495ffff,210
8a194ac04967fff,35
8a194ac0496ffff,48
8a194ac04977fff,231
8a194ac04987fff,0
8a194ac0498ffff,0
8a194ac04997fff,0
8a194ac0499ffff,0
8a194ac049a7fff,0
8a194ac049affff,0
8a194ac049b7fff,0
8a194ac04a07fff,44
8a194ac04a0ffff,2
8a194ac04a17fff,0
8a194ac04a1ffff,0
8a194ac04a27fff,26
8a194ac04a2ffff,76
8a194ac04a37fff,160
8a194ac04a47fff,0
8a194ac04a4ffff,0
8a194ac04a57fff,187
8a194ac04a5ffff,257
8a194ac04a67fff,0
8a194ac04a6ffff,34
8a194ac04a77fff,0
8a194ac04a87fff,145
8a194ac04a8ffff,125
8a194ac04a97fff,170
8a194ac04a9ffff,650
8a194ac04aa7fff,1152
8a194ac04aaffff,0
8a194ac04ab7fff,278
8a194ac04ac7fff,155
8a194ac04acffff,0
8a194ac04ad7fff,52
8a194ac04adffff,17
8a194ac04ae7fff,343
8a194ac04aeffff,0
8a194ac04af7fff,1730
8a194ac04b07fff,2
8a194ac04b0ffff,0
8a194ac04b17fff,228
8a194ac04b1ffff,1068
8a194ac04b27fff,1022
8a194ac04b2ffff,209
8a194ac04b37fff,391
8a194ac04b47fff,718
8a194ac04b4ffff,16
8a194ac04b57fff,145
8a194ac04b5ffff,0
8a194ac04b67fff,0
8a194ac04b6ffff,87
8a194ac04b77fff,57
8a194ac04b87fff,189
8a194ac04b8ffff,661
8a194ac04b97fff,0
8a194ac04b9ffff,758
8a194ac04ba7fff,135
8a194ac04baffff,662
8a194ac04bb7fff,504
8a194ac04c07fff,0
8a194ac04c0ffff,0
8a194ac04c17fff,0
8a194ac04c1ffff,0
8a194ac04c27fff,0
8a194ac04c2ffff,0
8a194ac04c37fff,0
8a194ac04c47fff,0
8a194ac04c4ffff,0
8a194ac04c57fff,0
8a194ac04c5ffff,0
8a194ac04c67fff,0
8a194ac04c6ffff,0
8a194ac04c77fff,0
8a194ac04c87fff,0
8a194ac04c8ffff,0
8a194ac04c97fff,91
8a194ac04c9ffff,0
8a194ac04ca7fff,0
8a194ac04caffff,0
8a194ac04cb7fff,1164
8a194ac04cc7fff,0
8a194ac04ccffff,0
8a194ac04cd7fff,0
8a194ac04cdffff,0
8a194ac04ce7fff,0
8a194ac04ceffff,0
8a194ac04cf7fff,0
8a194ac04d07fff,0
8a194ac04d0ffff,0
8a194ac04d17fff,0
8a194ac04d1ffff,0
8a194ac04d27fff,0
8a194ac04d2ffff,0
8a194ac04d37fff,0
8a194ac04d47fff,0
8a194ac04d4ffff,0
8a194ac04d57fff,0
8a194ac04d5ffff,0
8a194ac04d67fff,0
8a194ac04d6ffff,232
8a194ac04d77fff,0
8a194ac04d87fff,201
8a194ac04d8ffff,0
8a194ac04d97fff,914
8a194ac04d9ffff,911
8a194ac04da7fff,0
8a194ac04daffff,0
8a194ac04db7fff,2163
8a194ac05007fff,0
8a194ac0500ffff,0
8a194ac05017fff,0
8a194ac0501ffff,358
8a194ac05027fff,0
8a194ac0502ffff,0
8a194ac05037fff,0
8a194ac05047fff,744
8a194ac0504ffff,0
8a194ac05057fff,0
8a194ac0505ffff,0
8a194ac05067fff,0
8a194ac0506ffff,74
8a194ac05077fff,0
8a194ac05087fff,40
8a194ac0508ffff,188
8a194ac05097fff,3
8a194ac0509ffff,388
8a194ac050a7fff,4
8a194ac050affff,401
8a194ac050b7fff,0
8a194ac050c7fff,433
8a194ac050cffff,10
8a194ac050d7fff,0
8a194ac050dffff,0
8a194ac050e7fff,0
8a194ac050effff,29
8a194ac050f7fff,384
8a194ac05107fff,0
8a194ac0510ffff,127
8a194ac05117fff,388
8a194ac0511ffff,10
8a194ac05127fff,0
8a194ac0512ffff,18
8a194ac05137fff,504
8a194ac05147fff,426
8a194ac0514ffff,0
8a194ac05157fff,129
8a194ac0515ffff,0
8a194ac05167fff,0
8a194ac0516ffff,0
8a194ac05177fff,548
8a194ac05187fff,0
8a194ac0518ffff,0
8a194ac05197fff,0
8a194ac0519ffff,0
8a194ac051a7fff,438
8a194ac051affff,0
8a194ac051b7fff,0
8a194ac05207fff,73
8a194ac0520ffff,0
8a194ac05217fff,0
8a194ac0521ffff,0
8a194ac05227fff,1019
8a194ac0522ffff,0
8a194ac05237fff,376
8a194ac05247fff,0
8a194ac0524ffff,0
8a194ac05257fff,0
8a194ac0525ffff,0
8a194ac05267fff,0
8a194ac0526ffff,0
8a194ac05277fff,0
8a194ac05287fff,0
8a194ac0528ffff,0
8a194ac05297fff,0
8a194ac0529ffff,0
8a194ac052a7fff,0
8a194ac052affff,0
8a194ac052b7fff,0
8a194ac052c7fff,0
8a194ac052cffff,0
8a194ac052d7fff,0
8a194ac052dffff,0
8a194ac052e7fff,0
8a194ac052effff,0
8a194ac052f7fff,0
8a194ac05307fff,0
8a194ac0530ffff,0
8a194ac05317fff,0
8a194ac0531ffff,122
8a194ac05327fff,0
8a194ac0532ffff,1037
8a194ac05337fff,205
8a194ac05347fff,21
8a194ac0534ffff,44
8a194ac05357fff,861
8a194ac0535ffff,676
8a194ac05367fff,207
8a194ac0536ffff,350
8a194ac05377fff,24
8a194ac05387fff,162
8a194ac0538ffff,0
8a194ac05397fff,0
8a194ac0539ffff,39
8a194ac053a7fff,610
8a194ac053affff,1147
8a194ac053b7fff,100
8a194ac05407fff,0
8a194ac0540ffff,138
8a194ac05417fff,111
8a194ac0541ffff,1218
8a194ac05427fff,477
8a194ac0542ffff,139
8a194ac05437fff,993
8a194ac05447fff,0
8a194ac0544ffff,0
8a194ac05457fff,598
8a194ac0545ffff,742
8a194ac05467fff,0
8a194ac0546ffff,1044
8a194ac05477fff,746
8a194ac05487fff,0
8a194ac0548ffff,0
8a194ac05497fff,0
8a194ac0549ffff,0
8a194ac054a7fff,0
8a194ac054affff,0
8a194ac054b7fff,0
8a194ac054c7fff,0
8a194ac054cffff,0
8a194ac054d7fff,0
8a194ac054dffff,0
8a194ac054e7fff,111
8a194ac054effff,1074
8a194ac054f7fff,0
8a194ac05507fff,33
8a194ac0550ffff,135
8a194ac05517fff,26
8a194ac0551ffff,205
8a194ac05527fff,74
8a194ac0552ffff,88
8a194ac05537fff,299
8a194ac05547fff,366
8a194ac0554ffff,0
8a194ac05557fff,340
8a194ac0555ffff,121
8a194ac05567fff,767
8a194ac0556ffff,0
8a194ac05577fff,312
8a194ac05587fff,493
8a194ac0558ffff,118
8a194ac05597fff,0
8a194ac0559ffff,0
8a194ac055a7fff,2178
8a194ac055affff,984
8a194ac055b7fff,166
8a194ac05607fff,90
8a194ac0560ffff,0
8a194ac05617fff,576
8a194ac0561ffff,960
8a194ac05627fff,11
8a194ac0562ffff,0
8a194ac05637fff,18
8a194ac05647fff,0
8a194ac0564ffff,663
8a194ac05657fff,0
8a194ac0565ffff,0
8a194ac05667fff,0
8a194ac0566ffff,117
8a194ac05677fff,0
8a194ac05687fff,0
8a194ac0568ffff,347
8a194ac05697fff,152
8a194ac0569ffff,22
8a194ac056a7fff,1024
8a194ac056affff,0
8a194ac056b7fff,238
8a194ac056c7fff,718
8a194ac056cffff,832
8a194ac056d7fff,14
8a194ac056dffff,0
8a194ac056e7fff,225
8a194ac056effff,124
8a194ac056f7fff,66
8a194ac05707fff,164
8a194ac0570ffff,51
8a194ac05717fff,755
8a194ac0571ffff,574
8a194ac05727fff,79
8a194ac0572ffff,127
8a194ac05737fff,183
8a194ac05747fff,677
8a194ac0574ffff,251
8a194ac05757fff,104
8a194ac0575ffff,0
8a194ac05767fff,8
8a194ac0576ffff,130
8a194ac05777fff,0
8a194ac05787fff,848
8a194ac0578ffff,22
8a194ac05797fff,90
8a194ac0579ffff,787
8a194ac057a7fff,42
8a194ac057affff,0
8a194ac057b7fff,0
8a194ac05807fff,430
8a194ac0580ffff,21
8a194ac05817fff,778
8a194ac0581ffff,607
8a194ac05827fff,39
8a194ac0582ffff,141
8a194ac05837fff,0
8a194ac05847fff,0
8a194ac0584ffff,0
8a194ac05857fff,0
8a194ac0585ffff,0
8a194ac05867fff,0
8a194ac0586ffff,0
8a194ac05877fff,0
8a194ac05887fff,0
8a194ac0588ffff,0
8a194ac05897fff,0
8a194ac0589ffff,33
8a194ac058a7fff,0
8a194ac058affff,329
8a194ac058b7fff,0
8a194ac058c7fff,0
8a194ac058cffff,0
8a194ac058d7fff,0
8a194ac058dffff,0
8a194ac058e7fff,22
8a194ac058effff,0
8a194ac058f7fff,8
8a194ac05907fff,0
8a194ac0590ffff,203
8a194ac05917fff,0
8a194ac0591ffff,568
8a194ac05927fff,0
8a194ac0592ffff,0
8a194ac05937fff,911
8a194ac05947fff,133
8a194ac0594ffff,0
8a194ac05957fff,403
8a194ac0595ffff,0
8a194ac05967fff,94
8a194ac0596ffff,0
8a194ac05977fff,57
8a194ac05987fff,0
8a194ac0598ffff,0
8a194ac05997fff,0
8a194ac0599ffff,0
8a194ac059a7fff,0
8a194ac059affff,208
8a194ac059b7fff,0
8a194ac05a07fff,0
8a194ac05a0ffff,0
8a194ac05a17fff,0
8a194ac05a1ffff,0
8a194ac05a27fff,0
8a194ac05a2ffff,0
8a194ac05a37fff,0
8a194ac05a47fff,0
8a194ac05a4ffff,0
8a194ac05a57fff,0
8a194ac05a5ffff,0
8a194ac05a67fff,0
8a194ac05a6ffff,0
8a194ac05a77fff,0
8a194ac05a87fff,0
8a194ac05a8ffff,0
8a194ac05a97fff,0
8a194ac05a9ffff,0
8a194ac05aa7fff,0
8a194ac05aaffff,0
8a194ac05ab7fff,0
8a194ac05ac7fff,0
8a194ac05acffff,0
8a194ac05ad7fff,0
8a194ac05adffff,70
8a194ac05ae7fff,0
8a194ac05aeffff,0
8a194ac05af7fff,0
8a194ac05b07fff,0
8a194ac05b0ffff,0
8a194ac05b17fff,0
8a194ac05b1ffff,0
8a194ac05b27fff,0
8a194ac05b2ffff,0
8a194ac05b37fff,0
8a194ac05b47fff,0
8a194ac05b4ffff,0
8a194ac05b57fff,0
8a194ac05b5ffff,0
8a194ac05b67fff,0
8a194ac05b6ffff,0
8a194ac05b77fff,0
8a194ac05b87fff,0
8a194ac05b8ffff,0
8a194ac05b97fff,0
8a194ac05b9ffff,0
8a194ac05ba7fff,0
8a194ac05baffff,0
8a194ac05bb7fff,0
8a194ac05c07fff,203
8a194ac05c0ffff,193
8a194ac05c17fff,358
8a194ac05c1ffff,403
8a194ac05c27fff,0
8a194ac05c2ffff,411
8a194ac05c37fff,78
8a194ac05c47fff,720
8a194ac05c4ffff,29
8a194ac05c57fff,662
8a194ac05c5ffff,32
8a194ac05c67fff,1
8a194ac05c6ffff,0
8a194ac05c77fff,147
8a194ac05c87fff,0
8a194ac05c8ffff,658
8a194ac05c97fff,16
8a194ac05c9ffff,321
8a194ac05ca7fff,1206
8a194ac05caffff,0
8a194ac05cb7fff,0
8a194ac05cc7fff,0
8a194ac05ccffff,1148
8a194ac05cd7fff,15
8a194ac05cdffff,204
8a194ac05ce7fff,111
8a194ac05ceffff,41
8a194ac05cf7fff,22
8a194ac05d07fff,0
8a194ac05d0ffff,0
8a194ac05d17fff,0
8a194ac05d1ffff,2
8a194ac05d27fff,0
8a194ac05d2ffff,0
8a194ac05d37fff,59
8a194ac05d47fff,0
8a194ac05d4ffff,0
8a194ac05d57fff,0
8a194ac05d5ffff,0
8a194ac05d67fff,0
8a194ac05d6ffff,0
8a194ac05d77fff,0
8a194ac05d87fff,149
8a194ac05d8ffff,359
8a194ac05d97fff,2
8a194ac05d9ffff,52
8a194ac05da7fff,646
8a194ac05daffff,0
8a194ac05db7fff,7
8a194ac06007fff,0
8a194ac0600ffff,0
8a194ac06017fff,0
8a194ac0601ffff,0
8a194ac06027fff,0
8a194ac0602ffff,0
8a194ac06037fff,0
8a194ac06047fff,0
8a194ac0604ffff,6
8a194ac06057fff,0
8a194ac0605ffff,0
8a194ac06067fff,0
8a194ac0606ffff,0
8a194ac06077fff,0
8a194ac06087fff,0
8a194ac0608ffff,0
8a194ac06097fff,0
8a194ac0609ffff,0
8a194ac060a7fff,0
8a194ac060affff,0
8a194ac060b7fff,0
8a194ac060c7fff,0
8a194ac060cffff,0
8a194ac060d7fff,0
8a194ac060dffff,0
8a194ac060e7fff,0
8a194ac060effff,0
8a194ac060f7fff,0
8a194ac06107fff,0
8a194ac0610ffff,4
8a194ac06117fff,0
8a194ac0611ffff,0
8a194ac06127fff,0
8a194ac0612ffff,13
8a194ac06137fff,0
8a194ac06147fff,0
8a194ac0614ffff,0
8a194ac06157fff,0
8a194ac0615ffff,0
8a194ac06167fff,161
8a194ac0616ffff,1203
8a194ac06177fff,0
8a194ac06187fff,0
8a194ac0618ffff,0
8a194ac06197fff,0
8a194ac0619ffff,0
8a194ac061a7fff,0
8a194ac061affff,0
8a194ac061b7fff,0
8a194ac06207fff,138
8a194ac0620ffff,197
8a194ac06217fff,0
8a194ac0621ffff,2
8a194ac06227fff,0
8a194ac0622ffff,0
8a194ac06237fff,0
8a194ac06247fff,0
8a194ac0624ffff,0
8a194ac06257fff,0
8a194ac0625ffff,8
8a194ac06267fff,46
8a194ac0626ffff,359
8a194ac06277fff,0
8a194ac06287fff,0
8a194ac0628ffff,0
8a194ac06297fff,0
8a194ac0629ffff,0
8a194ac062a7fff,0
8a194ac062affff,0
8a194ac062b7fff,0
8a194ac062c7fff,0
8a194ac062cffff,0
8a194ac062d7fff,0
8a194ac062dffff,0
8a194ac062e7fff,0
8a194ac062effff,0
8a194ac062f7fff,0
8a194ac06307fff,0
8a194ac0630ffff,403
8a194ac06317fff,473
8a194ac0631ffff,0
8a194ac06327fff,32
8a194ac0632ffff,7
8a194ac06337fff,976
8a194ac06347fff,0
8a194ac0634ffff,638
8a194ac06357fff,0
8a194ac0635ffff,0
8a194ac06367fff,0
8a194ac0636ffff,0
8a194ac06377fff,0
8a194ac06387fff,0
8a194ac0638ffff,0
8a194ac06397fff,0
8a194ac0639ffff,0
8a194ac063a7fff,0
8a194ac063affff,0
8a194ac063b7fff,0
8a194ac06407fff,0
8a194ac0640ffff,0
8a194ac06417fff,0
8a194ac0641ffff,0
8a194ac06427fff,0
8a194ac0642ffff,0
8a194ac06437fff,0
8a194ac06447fff,0
8a194ac0644ffff,0
8a194ac06457fff,0
8a194ac0645ffff,0
8a194ac06467fff,0
8a194ac0646ffff,0
8a194ac06477fff,0
8a194ac06487fff,0
8a194ac0648ffff,0
8a194ac06497fff,0
8a194ac0649ffff,0
8a194ac064a7fff,0
8a194ac064affff,0
8a194ac064b7fff,0
8a194ac064c7fff,0
8a194ac064cffff,0
8a194ac064d7fff,0
8a194ac064dffff,0
8a194ac064e7fff,0
8a194ac064effff,0
8a194ac064f7fff,256
8a194ac06507fff,0
8a194ac0650ffff,0
8a194ac06517fff,273
8a194ac0651ffff,0
8a194ac06527fff,110
8a194ac0652ffff,0
8a194ac06537fff,490
8a194ac06547fff,0
8a194ac0654ffff,100
8a194ac06557fff,0
8a194ac0655ffff,0
8a194ac06567fff,0
8a194ac0656ffff,0
8a194ac06577fff,0
8a194ac06587fff,0
8a194ac0658ffff,0
8a194ac06597fff,343
8a194ac0659ffff,0
8a194ac065a7fff,714
8a194ac065affff,0
8a194ac065b7fff,29
8a194ac06607fff,0
8a194ac0660ffff,0
8a194ac06617fff,532
8a194ac0661ffff,0
8a194ac06627fff,0
8a194ac0662ffff,0
8a194ac06637fff,0
8a194ac06647fff,0
8a194ac0664ffff,0
8a194ac06657fff,0
8a194ac0665ffff,0
8a194ac06667fff,0
8a194ac0666ffff,0
8a194ac06677fff,0
8a194ac06687fff,0
8a194ac0668ffff,0
8a194ac06697fff,0
8a194ac0669ffff,0
8a194ac066a7fff,0
8a194ac066affff,0
8a194ac066b7fff,0
8a194ac066c7fff,0
8a194ac066cffff,0
8a194ac066d7fff,0
8a194ac066dffff,0
8a194ac066e7fff,0
8a194ac066effff,0
8a194ac066f7fff,0
8a194ac06707fff,0
8a194ac0670ffff,0
8a194ac06717fff,0
8a194ac0671ffff,0
8a194ac06727fff,0
8a194ac0672ffff,0
8a194ac06737fff,0
8a194ac06747fff,0
8a194ac0674ffff,0
8a194ac06757fff,0
8a194ac0675ffff,0
8a194ac06767fff,0
8a194ac0676ffff,0
8a194ac06777fff,0
8a194ac06787fff,0
8a194ac0678ffff,0
8a194ac06797fff,0
8a194ac0679ffff,0
8a194ac067a7fff,0
8a194ac067affff,0
8a194ac067b7fff,0
8a194ac06807fff,1251
8a194ac0680ffff,228
8a194ac06817fff,68
8a194ac0681ffff,968
8a194ac06827fff,254
8a194ac0682ffff,380
8a194ac06837fff,0
8a194ac06847fff,0
8a194ac0684ffff,86
8a194ac06857fff,0
8a194ac0685ffff,223
8a194ac06867fff,0
8a194ac0686ffff,0
8a194ac06877fff,0
8a194ac06887fff,247
8a194ac0688ffff,140
8a194ac06897fff,0
8a194ac0689ffff,191
8a194ac068a7fff,647
8a194ac068affff,25
8a194ac068b7fff,0
8a194ac068c7fff,0
8a194ac068cffff,28
8a194ac068d7fff,0
8a194ac068dffff,150
8a194ac068e7fff,36
8a194ac068effff,0
8a194ac068f7fff,0
8a194ac06907fff,1216
8a194ac0690ffff,0
8a194ac06917fff,482
8a194ac0691ffff,240
8a194ac06927fff,1649
8a194ac0692ffff,0
8a194ac06937fff,0
8a194ac06947fff,48
8a194ac0694ffff,953
8a194ac06957fff,0
8a194ac0695ffff,1218
8a194ac06967fff,12
8a194ac0696ffff,0
8a194ac06977fff,1026
8a194ac06987fff,159
8a194ac0698ffff,1202
8a194ac06997fff,172
8a194ac0699ffff,2
8a194ac069a7fff,988
8a194ac069affff,44
8a194ac069b7fff,445
8a194ac06a07fff,0
8a194ac06a0ffff,0
8a194ac06a17fff,0
8a194ac06a1ffff,0
8a194ac06a27fff,69
8a194ac06a2ffff,0
8a194ac06a37fff,5
8a194ac06a47fff,0
8a194ac06a4ffff,0
8a194ac06a57fff,0
8a194ac06a5ffff,0
8a194ac06a67fff,0
8a194ac06a6ffff,0
8a194ac06a77fff,0
8a194ac06a87fff,31
8a194ac06a8ffff,0
8a194ac06a97fff,0
8a194ac06a9ffff,0
8a194ac06aa7fff,0
8a194ac06aaffff,0
8a194ac06ab7fff,0
8a194ac06ac7fff,0
8a194ac06acffff,0
8a194ac06ad7fff,0
8a194ac06adffff,0
8a194ac06ae7fff,0
8a194ac06aeffff,0
8a194ac06af7fff,0
8a194ac06b07fff,65
8a194ac06b0ffff,360
8a194ac06b17fff,12
8a194ac06b1ffff,0
8a194ac06b27fff,0
8a194ac06b2ffff,0
8a194ac06b37fff,0
8a194ac06b47fff,4
8a194ac06b4ffff,0
8a194ac06b57fff,0
8a194ac06b5ffff,0
8a194ac06b67fff,168
8a194ac06b6ffff,0
8a194ac06b77fff,14
8a194ac06b87fff,0
8a194ac06b8ffff,0
8a194ac06b97fff,115
8a194ac06b9ffff,0
8a194ac06ba7fff,0
8a194ac06baffff,0
8a194ac06bb7fff,0
8a194ac06c07fff,29
8a194ac06c0ffff,0
8a194ac06c17fff,1790
8a194ac06c1ffff,0
8a194ac06c27fff,0
8a194ac06c2ffff,0
8a194ac06c37fff,78
8a194ac06c47fff,0
8a194ac06c4ffff,0
8a194ac06c57fff,0
8a194ac06c5ffff,0
8a194ac06c67fff,0
8a194ac06c6ffff,0
8a194ac06c77fff,0
8a194ac06c87fff,281
8a194ac06c8ffff,854
8a194ac06c97fff,523
8a194ac06c9ffff,25
8a194ac06ca7fff,419
8a194ac06caffff,0
8a194ac06cb7fff,37
8a194ac06cc7fff,0
8a194ac06ccffff,0
8a194ac06cd7fff,62
8a194ac06cdffff,0
8a194ac06ce7fff,644
8a194ac06ceffff,0
8a194ac06cf7fff,115
8a194ac06d07fff,101
8a194ac06d0ffff,1341
