destination_code,sum
8a195dae902ffff,315
8a195dae9037fff,164
8a195dae9047fff,647
8a195dae904ffff,132
8a195dae9057fff,192
8a195dae905ffff,149
8a195dae9067fff,1132
8a195dae906ffff,1498
8a195dae9087fff,360
8a195dae908ffff,130
8a195dae9097fff,80
8a195dae909ffff,46
8a195dae90a7fff,301
8a195dae90affff,165
8a195dae90b7fff,12
8a195dae90c7fff,139
8a195dae90cffff,33
8a195dae90d7fff,737
8a195dae90effff,57
8a195dae90f7fff,108
8a195dae9107fff,213
8a195dae910ffff,34
8a195dae9117fff,395
8a195dae911ffff,260
8a195dae9127fff,112
8a195dae912ffff,438
8a195dae9137fff,649
8a195dae9147fff,68
8a195dae914ffff,466
8a195dae9157fff,177
8a195dae915ffff,638
8a195dae9167fff,36
8a195dae916ffff,368
8a195dae9177fff,158
8a195dae9187fff,82
8a195dae918ffff,312
8a195dae9197fff,193
8a195dae919ffff,228
8a195dae91a7fff,956
8a195dae91affff,1088
8a195dae9237fff,206
8a195dae924ffff,234
8a195dae9257fff,33
8a195dae926ffff,639
8a195dae92c7fff,44
8a195dae92cffff,87
8a195dae92d7fff,210
8a195dae92effff,121
8a195dae9307fff,1071
8a195dae930ffff,12
8a195dae9317fff,612
8a195dae931ffff,66
8a195dae9327fff,169
8a195dae932ffff,55
8a195dae9337fff,1703
8a195dae9347fff,21
8a195dae9357fff,30
8a195dae9387fff,558
8a195dae938ffff,349
8a195dae9397fff,130
8a195dae939ffff,2
8a195dae93a7fff,101
8a195dae93affff,222
8a195dae93b7fff,245
8a195dae9407fff,419
8a195dae940ffff,134
8a195dae9427fff,577
8a195dae942ffff,246
8a195dae9437fff,2
8a195dae9447fff,123
8a195dae944ffff,134
8a195dae945ffff,18
8a195dae9467fff,49
8a195dae946ffff,10
8a195dae9477fff,45
8a195dae94c7fff,144
8a195dae94dffff,253
8a195dae94e7fff,927
8a195dae94effff,1570
8a195dae9507fff,2
8a195dae9547fff,661
8a195dae9557fff,163
8a195dae955ffff,264
8a195dae9567fff,204
8a195dae9607fff,90
8a195dae9617fff,467
8a195dae9627fff,47
8a195dae962ffff,7
8a195dae9637fff,552
8a195dae9677fff,136
8a195dae9687fff,4
8a195dae9697fff,143
8a195dae969ffff,40
8a195dae96a7fff,79
8a195dae96affff,40
8a195dae9707fff,6
8a195dae970ffff,198
8a195dae9717fff,2
8a195dae971ffff,1455
8a195dae9727fff,361
8a195dae9747fff,1309
8a195dae974ffff,3
8a195dae9757fff,138
8a195dae9767fff,70
8a195dae976ffff,775
8a195dae9777fff,268
8a195dae9787fff,120
8a195dae978ffff,323
8a195dae97affff,152
8a195dae9807fff,250
8a195dae980ffff,72
8a195dae981ffff,22
8a195dae9827fff,326
8a195dae9837fff,309
8a195dae9847fff,114
8a195dae984ffff,120
8a195dae9857fff,212
8a195dae985ffff,699
8a195dae9877fff,4
8a195dae9887fff,2
8a195dae988ffff,1002
8a195dae9897fff,61
8a195dae989ffff,163
8a195dae98c7fff,423
8a195dae98cffff,189
8a195dae98d7fff,507
8a195dae98dffff,34
8a195dae98e7fff,112
8a195dae98effff,570
8a195dae990ffff,414
8a195dae991ffff,8
8a195dae9927fff,446
8a195dae992ffff,191
8a195dae9947fff,257
8a195dae994ffff,143
8a195dae9957fff,391
8a195dae9967fff,928
8a195dae996ffff,771
8a195dae9977fff,511
8a195dae998ffff,36
8a195dae9997fff,665
8a195dae99a7fff,308
8a195dae99b7fff,791
8a195dae9a17fff,16
8a195dae9a27fff,329
8a195dae9a2ffff,1775
8a195dae9a37fff,360
8a195dae9a4ffff,5
8a195dae9a57fff,322
8a195dae9a5ffff,95
8a195dae9a67fff,144
8a195dae9a6ffff,72
8a195dae9a77fff,813
8a195dae9a87fff,2
8a195dae9a8ffff,224
8a195dae9a97fff,68
8a195dae9a9ffff,610
8a195dae9aa7fff,52
8a195dae9ab7fff,38
8a195dae9ac7fff,145
8a195dae9adffff,188
8a195dae9aeffff,48
8a195dae9b07fff,462
8a195dae9b0ffff,1834
8a195dae9b17fff,79
8a195dae9b1ffff,968
8a195dae9b27fff,105
8a195dae9b2ffff,247
8a195dae9b37fff,34
8a195dae9b47fff,374
8a195dae9b4ffff,709
8a195dae9b57fff,960
8a195dae9b5ffff,169
8a195dae9b67fff,75
8a195dae9b87fff,774
8a195dae9b8ffff,69
8a195dae9b97fff,204
8a195dae9b9ffff,98
8a195dae9ba7fff,109
8a195dae9baffff,1396
8a195dae9bb7fff,293
8a195dae9c07fff,173
8a195dae9c47fff,575
8a195dae9c4ffff,305
8a195dae9c5ffff,76
8a195dae9c6ffff,130
8a195dae9ccffff,29
8a195dae9ceffff,10
8a195dae9d07fff,33
8a195dae9d17fff,1277
8a195dae9d1ffff,126
8a195dae9d27fff,158
8a195dae9d2ffff,104
8a195dae9d37fff,75
8a195dae9d57fff,2
8a195dae9d5ffff,2
8a195dae9d87fff,49
8a195dae9d97fff,175
8a195dae9d9ffff,24
8a195dae9da7fff,38
8a195dae9daffff,1196
8a195daea007fff,172
8a195daea017fff,837
8a195daea01ffff,39
8a195daea027fff,669
8a195daea02ffff,473
8a195daea037fff,209
8a195daea047fff,124
8a195daea04ffff,41
8a195daea057fff,267
8a195daea05ffff,351
8a195daea067fff,158
8a195daea06ffff,111
8a195daea077fff,192
8a195daea08ffff,27
8a195daea097fff,76
8a195daea09ffff,123
8a195daea0affff,536
8a195daea0b7fff,128
8a195daea0c7fff,20
8a195daea0cffff,365
8a195daea0dffff,645
8a195daea0e7fff,18
8a195daea0effff,346
8a195daea0f7fff,690
8a195daea107fff,112
8a195daea10ffff,315
8a195daea117fff,381
8a195daea11ffff,106
8a195daea127fff,281
8a195daea12ffff,2
8a195daea137fff,24
8a195daea147fff,612
8a195daea14ffff,147
8a195daea157fff,11
8a195daea15ffff,1527
8a195daea167fff,79
8a195daea16ffff,214
8a195daea177fff,642
8a195daea187fff,452
8a195daea197fff,188
8a195daea19ffff,885
8a195daea1a7fff,769
8a195daea1affff,63
8a195daea1b7fff,26
8a195daea207fff,274
8a195daea20ffff,465
8a195daea21ffff,384
8a195daea227fff,365
8a195daea237fff,300
8a195daea247fff,29
8a195daea24ffff,11
8a195daea257fff,6
8a195daea25ffff,1204
8a195daea267fff,46
8a195daea26ffff,9
8a195daea277fff,51
8a195daea287fff,989
8a195daea28ffff,237
8a195daea297fff,504
8a195daea29ffff,99
8a195daea2affff,303
8a195daea2b7fff,176
8a195daea2cffff,261
8a195daea2d7fff,10
8a195daea2dffff,306
8a195daea2e7fff,138
8a195daea2f7fff,640
8a195daea307fff,6
8a195daea30ffff,285
8a195daea317fff,10
8a195daea31ffff,126
8a195daea327fff,351
8a195daea32ffff,294
8a195daea337fff,343
8a195daea347fff,87
8a195daea34ffff,130
8a195daea357fff,584
8a195daea35ffff,299
8a195daea367fff,728
8a195daea36ffff,325
8a195daea377fff,19
8a195daea387fff,795
8a195daea38ffff,626
8a195daea397fff,45
8a195daea39ffff,284
8a195daea3a7fff,118
8a195daea3affff,554
8a195daea3b7fff,8
8a195daea407fff,505
8a195daea417fff,162
8a195daea41ffff,110
8a195daea427fff,25
8a195daea42ffff,106
8a195daea437fff,386
8a195daea447fff,627
8a195daea44ffff,153
8a195daea457fff,2
8a195daea45ffff,426
8a195daea467fff,430
8a195daea487fff,3
8a195daea48ffff,126
8a195daea49ffff,82
8a195daea4a7fff,133
8a195daea4affff,231
8a195daea4b7fff,223
8a195daea4c7fff,390
8a195daea4cffff,779
8a195daea4d7fff,73
8a195daea4dffff,1333
8a195daea4e7fff,325
8a195daea4effff,1148
8a195daea4f7fff,110
8a195daea50ffff,453
8a195daea517fff,732
8a195daea51ffff,362
8a195daea527fff,1036
8a195daea52ffff,92
8a195daea537fff,48
8a195daea547fff,136
8a195daea54ffff,46
8a195daea557fff,1727
8a195daea55ffff,236
8a195daea567fff,43
8a195daea56ffff,1074
8a195daea577fff,35
8a195daea587fff,178
8a195daea58ffff,262
8a195daea597fff,555
8a195daea59ffff,78
8a195daea5a7fff,1140
8a195daea5affff,716
8a195daea5b7fff,466
8a195daea607fff,90
8a195daea60ffff,21
8a195daea617fff,334
8a195daea61ffff,145
8a195daea627fff,104
8a195daea62ffff,748
8a195daea647fff,27
8a195daea65ffff,166
8a195daea667fff,15
8a195daea66ffff,517
8a195daea677fff,716
8a195daea687fff,1046
8a195daea68ffff,301
8a195daea697fff,376
8a195daea69ffff,584
8a195daea6a7fff,1241
8a195daea6b7fff,433
8a195daea6c7fff,197
8a195daea6cffff,205
8a195daea6effff,271
8a195daea707fff,522
8a195daea717fff,258
8a195daea71ffff,55
8a195daea727fff,47
8a195daea72ffff,48
8a195daea737fff,814
8a195daea747fff,345
8a195daea74ffff,42
8a195daea757fff,1350
8a195daea75ffff,2
8a195daea767fff,7
8a195daea76ffff,751
8a195daea777fff,766
8a195daea78ffff,351
8a195daea797fff,466
8a195daea79ffff,254
8a195daea7a7fff,78
8a195daea7b7fff,99
8a195daea807fff,284
8a195daea80ffff,942
8a195daea817fff,10
8a195daea81ffff,244
8a195daea827fff,1108
8a195daea82ffff,730
8a195daea837fff,1023
8a195daea847fff,480
8a195daea84ffff,149
8a195daea857fff,20
8a195daea86ffff,132
8a195daea877fff,2151
8a195daea897fff,242
8a195daea89ffff,867
8a195daea8c7fff,130
8a195daea8cffff,166
8a195daea8d7fff,37
8a195daea8dffff,780
8a195daea8e7fff,282
8a195daea8effff,28
8a195daea8f7fff,275
8a195daea907fff,16
8a195daea90ffff,299
8a195daea917fff,56
8a195daea91ffff,67
8a195daea927fff,7
8a195daea92ffff,473
8a195daea937fff,603
8a195daea947fff,415
8a195daea94ffff,263
8a195daea957fff,215
8a195daea967fff,51
8a195daea977fff,1325
8a195daea987fff,497
8a195daea98ffff,16
8a195daea997fff,585
8a195daea99ffff,364
8a195daea9a7fff,90
8a195daea9affff,814
8a195daeaa07fff,122
8a195daeaa0ffff,15
8a195daeaa17fff,449
8a195daeaa1ffff,959
8a195daeaa27fff,382
8a195daeaa2ffff,458
8a195daeaa37fff,245
8a195daeaa47fff,197
8a195daeaa4ffff,240
8a195daeaa57fff,11
8a195daeaa5ffff,186
8a195daeaa67fff,942
8a195daeaa6ffff,120
8a195daeaa77fff,194
8a195daeaa87fff,865
8a195daeaa97fff,433
8a195daeaa9ffff,33
8a195daeaaa7fff,2
8a195daeaab7fff,429
8a195daeaac7fff,347
8a195daeaacffff,113
8a195daeaad7fff,273
8a195daeaadffff,575
8a195daeaae7fff,376
8a195daeaaeffff,2
8a195daeaaf7fff,286
8a195daeab07fff,803
8a195daeab0ffff,672
8a195daeab17fff,15
8a195daeab1ffff,452
8a195daeab27fff,100
8a195daeab2ffff,996
8a195daeab47fff,428
8a195daeab4ffff,1843
8a195daeab57fff,104
8a195daeab5ffff,1039
8a195daeab67fff,59
8a195daeab6ffff,361
8a195daeab77fff,57
8a195daeab87fff,189
8a195daeab8ffff,179
8a195daeab97fff,94
8a195daeab9ffff,207
8a195daeaba7fff,833
8a195daeabaffff,117
8a195daeabb7fff,712
8a195daeac07fff,776
8a195daeac0ffff,541
8a195daeac17fff,374
8a195daeac1ffff,273
8a195daeac27fff,610
8a195daeac2ffff,64
8a195daeac47fff,153
8a195daeac4ffff,2
8a195daeac57fff,1062
8a195daeac5ffff,123
8a195daeac67fff,156
8a195daeac6ffff,264
8a195daeac77fff,1169
8a195daeac87fff,541
8a195daeac8ffff,8
8a195daeac97fff,880
8a195daeac9ffff,854
8a195daeaca7fff,327
8a195daeacaffff,511
8a195daeacb7fff,231
8a195daeacc7fff,145
8a195daeaccffff,228
8a195daeace7fff,30
8a195daeacf7fff,274
8a195daead07fff,39
8a195daead0ffff,6
8a195daead17fff,7
8a195daead1ffff,410
8a195daead27fff,687
8a195daead2ffff,15
8a195daead37fff,1312
8a195daead47fff,41
8a195daead4ffff,98
8a195daead57fff,1374
8a195daead5ffff,54
8a195daead67fff,257
8a195daead6ffff,1059
8a195daead77fff,925
8a195daead87fff,1793
8a195daead8ffff,308
8a195daead97fff,494
8a195daead9ffff,582
8a195daeada7fff,9
8a195daeadaffff,590
8a195daeadb7fff,238
8a195daeb007fff,25
8a195daeb00ffff,65
8a195daeb017fff,2
8a195daeb01ffff,100
8a195daeb02ffff,73
8a195daeb047fff,670
8a195daeb04ffff,250
8a195daeb057fff,234
8a195daeb05ffff,49
8a195daeb067fff,166
8a195daeb06ffff,211
8a195daeb077fff,10
8a195daeb087fff,65
8a195daeb09ffff,35
8a195daeb0a7fff,262
8a195daeb0affff,903
8a195daeb0c7fff,22
8a195daeb0cffff,1036
8a195daeb0d7fff,120
8a195daeb0dffff,412
8a195daeb0e7fff,2
8a195daeb0effff,125
8a195daeb0f7fff,8
8a195daeb107fff,43
8a195daeb10ffff,16
8a195daeb11ffff,1128
8a195daeb127fff,140
8a195daeb12ffff,424
8a195daeb137fff,119
8a195daeb157fff,310
8a195daeb15ffff,39
8a195daeb177fff,895
8a195daeb187fff,101
8a195daeb19ffff,443
8a195daeb1a7fff,1232
8a195daeb1affff,664
8a195daeb1b7fff,12
8a195daeb247fff,185
8a195daeb24ffff,68
8a195daeb257fff,1429
8a195daeb25ffff,10
8a195daeb267fff,7
8a195daeb277fff,214
8a195daeb287fff,136
8a195daeb297fff,161
8a195daeb29ffff,375
8a195daeb2b7fff,337
8a195daeb2c7fff,2
8a195daeb2cffff,34
8a195daeb2dffff,107
8a195daeb2e7fff,3
8a195daeb2effff,37
8a195daeb327fff,7
8a195daeb387fff,70
8a195daeb397fff,31
8a195daeb39ffff,261
8a195daeb3a7fff,19
8a195daeb3b7fff,1463
8a195daeb407fff,276
8a195daeb417fff,72
8a195daeb41ffff,2
8a195daeb427fff,619
8a195daeb437fff,523
8a195daeb447fff,482
8a195daeb44ffff,463
8a195daeb457fff,523
8a195daeb45ffff,982
8a195daeb467fff,8
8a195daeb46ffff,331
8a195daeb497fff,7
8a195daeb4a7fff,45
8a195daeb4affff,14
8a195daeb4b7fff,62
8a195daeb4c7fff,393
8a195daeb4cffff,225
8a195daeb4d7fff,144
8a195daeb4dffff,1149
8a195daeb4effff,259
8a195daeb4f7fff,50
8a195daeb507fff,12
8a195daeb50ffff,534
8a195daeb517fff,816
8a195daeb51ffff,344
8a195daeb527fff,237
8a195daeb52ffff,584
8a195daeb537fff,45
8a195daeb557fff,74
8a195daeb56ffff,105
8a195daeb577fff,7
8a195daeb58ffff,403
8a195daeb597fff,283
8a195daeb59ffff,562
8a195daeb5a7fff,172
8a195daeb5affff,140
8a195daeb607fff,579
8a195daeb60ffff,118
8a195daeb617fff,408
8a195daeb627fff,543
8a195daeb62ffff,205
8a195daeb647fff,325
8a195daeb657fff,177
8a195daeb65ffff,884
8a195daeb677fff,34
8a195daeb697fff,2
8a195daeb6a7fff,97
8a195daeb6b7fff,140
8a195daeb6c7fff,812
8a195daeb6cffff,335
8a195daeb6dffff,6
8a195daeb6e7fff,154
8a195daeb6effff,135
8a195daeb707fff,6
8a195daeb70ffff,246
8a195daeb717fff,961
8a195daeb71ffff,628
8a195daeb727fff,450
8a195daeb72ffff,423
8a195daeb747fff,27
8a195daeb74ffff,464
8a195daeb757fff,94
8a195daeb767fff,288
8a195daeb76ffff,123
8a195daeb777fff,92
8a195daeb787fff,304
8a195daeb78ffff,49
8a195daeb797fff,269
8a195daeb79ffff,1304
8a195daeb7a7fff,23
8a195daeb7affff,68
8a195daeb7b7fff,823
8a195daeb80ffff,63
8a195daeb817fff,2
8a195daeb81ffff,8
8a195daeb82ffff,320
8a195daeb847fff,5
8a195daeb84ffff,429
8a195daeb857fff,2
8a195daeb85ffff,294
8a195daeb86ffff,415
8a195daeb887fff,6
8a195daeb897fff,76
8a195daeb89ffff,22
8a195daeb8a7fff,2
8a195daeb8affff,235
8a195daeb8dffff,758
8a195daeb8effff,262
8a195daeb8f7fff,7
8a195daeb917fff,8
8a195daeb987fff,4
8a195daeb98ffff,4
8a195daeb997fff,85
8a195daeb99ffff,1
8a195daeb9a7fff,2
8a195daeb9b7fff,183
8a195daeba07fff,547
8a195daeba0ffff,400
8a195daeba17fff,152
8a195daeba1ffff,131
8a195daeba27fff,55
8a195daeba2ffff,296
8a195daeba37fff,295
8a195daeba47fff,802
8a195daeba57fff,69
8a195daeba5ffff,1066
8a195daeba77fff,59
8a195daeba8ffff,914
8a195daeba9ffff,112
8a195daebaa7fff,45
8a195daebaaffff,81
8a195daebab7fff,118
8a195daebac7fff,403
8a195daebae7fff,526
8a195daebaeffff,618
8a195daebaf7fff,83
8a195daebb07fff,1061
8a195daebb0ffff,188
8a195daebb17fff,35
8a195daebb1ffff,433
8a195daebb2ffff,412
8a195daebb37fff,3
8a195daebb57fff,538
8a195daebb5ffff,115
8a195daebb67fff,454
8a195daebb77fff,159
8a195daebb87fff,750
8a195daebb8ffff,163
8a195daebb97fff,93
8a195daebb9ffff,447
8a195daebba7fff,1012
8a195daebbaffff,129
8a195daebbb7fff,202
8a195daebc07fff,125
8a195daebc0ffff,15
8a195daebc1ffff,74
8a195daebc47fff,240
8a195daebc4ffff,550
8a195daebc57fff,449
8a195daebc67fff,154
8a195daebc6ffff,400
8a195daebc87fff,108
8a195daebc8ffff,137
8a195daebc9ffff,59
8a195daebcb7fff,1
8a195daebcc7fff,230
8a195daebccffff,302
8a195daebcd7fff,1074
8a195daebcdffff,81
8a195daebce7fff,1113
8a195daebceffff,79
8a195daebcf7fff,443
8a195daebd07fff,96
8a195daebd0ffff,141
8a195daebd17fff,7
8a195daebd1ffff,251
8a195daebd2ffff,51
8a195daebd47fff,312
8a195daebd4ffff,22
8a195daebd57fff,59
8a195daebd5ffff,41
8a195daebd67fff,141
8a195daebd77fff,68
8a195daebd87fff,122
8a195daebd8ffff,51
8a195daebd97fff,27
8a195daebd9ffff,2
8a195daebda7fff,13
8a195daebdb7fff,6
8a195daec007fff,527
8a195daec00ffff,403
8a195daec017fff,132
8a195daec01ffff,740
8a195daec027fff,213
8a195daec02ffff,2186
8a195daec037fff,319
8a195daec067fff,465
8a195daec077fff,139
8a195daec0affff,3
8a195daec0effff,128
8a195daec0f7fff,2
8a195daec107fff,625
8a195daec10ffff,524
8a195daec11ffff,21
8a195daec12ffff,385
8a195daec137fff,30
8a195daec14ffff,1064
8a195daec157fff,958
8a195daec15ffff,516
8a195daec18ffff,22
8a195daec1a7fff,25
8a195daec1affff,184
8a195daec1b7fff,315
8a195daec207fff,400
8a195daec20ffff,100
8a195daec227fff,9
8a195daec22ffff,65
8a195daec247fff,167
8a195daec24ffff,13
8a195daec25ffff,71
8a195daec267fff,31
8a195daec26ffff,465
8a195daec277fff,538
8a195daec287fff,329
8a195daec28ffff,80
8a195daec29ffff,52
8a195daec2a7fff,20
8a195daec2affff,6
8a195daec2c7fff,97
8a195daec2cffff,1070
8a195daec2d7fff,1061
8a195daec2dffff,35
8a195daec2e7fff,93
8a195daec2f7fff,136
8a195daec307fff,181
8a195daec30ffff,9
8a195daec31ffff,586
8a195daec32ffff,99
8a195daec347fff,154
8a195daec34ffff,148
8a195daec357fff,469
8a195daec35ffff,105
8a195daec36ffff,71
8a195daec377fff,109
8a195daec38ffff,24
8a195daec407fff,75
8a195daec40ffff,28
8a195daec417fff,6
8a195daec41ffff,2
8a195daec427fff,83
8a195daec42ffff,533
8a195daec437fff,494
8a195daec457fff,116
8a195daec487fff,338
8a195daec48ffff,76
8a195daec497fff,41
8a195daec49ffff,7
8a195daec4b7fff,36
8a195daec4c7fff,167
8a195daec4cffff,401
8a195daec4effff,60
8a195daec4f7fff,79
8a195daec507fff,1222
8a195daec50ffff,890
8a195daec517fff,272
8a195daec51ffff,643
8a195daec527fff,948
8a195daec52ffff,1391
8a195daec537fff,473
8a195daec547fff,493
8a195daec557fff,360
8a195daec577fff,513
8a195daec587fff,776
8a195daec58ffff,74
8a195daec597fff,147
8a195daec59ffff,252
8a195daec5a7fff,484
8a195daec5affff,1249
8a195daec5b7fff,518
8a195daec607fff,8
8a195daec647fff,409
8a195daec64ffff,356
8a195daec65ffff,412
8a195daec697fff,2
8a195daec6d7fff,52
8a195daec6e7fff,2
8a195daec6f7fff,189
8a195daec78ffff,5
8a195daec7affff,2
8a195daec7b7fff,299
8a195daec807fff,117
8a195daec817fff,25
8a195daec81ffff,2
8a195daec827fff,201
8a195daec82ffff,451
8a195daec837fff,612
8a195daec847fff,269
8a195daec877fff,177
8a195daec887fff,769
8a195daec88ffff,237
8a195daec89ffff,22
8a195daec8a7fff,844
8a195daec8affff,115
8a195daec8c7fff,61
8a195daec8d7fff,845
8a195daec8e7fff,184
8a195daec8effff,140
8a195daec8f7fff,202
8a195daec907fff,425
8a195daec917fff,45
8a195daec91ffff,179
8a195daec927fff,328
8a195daec92ffff,3
8a195daec937fff,289
8a195daec947fff,218
8a195daec94ffff,232
8a195daec95ffff,7
8a195daec96ffff,214
8a195daec987fff,4
8a195daec98ffff,101
8a195daec997fff,62
8a195daec9a7fff,156
8a195daec9affff,798
8a195daec9b7fff,159
8a195daeca27fff,141
8a195daeca2ffff,31
8a195daeca47fff,119
8a195daeca4ffff,105
8a195daeca57fff,1
8a195daeca5ffff,172
8a195daeca67fff,214
8a195daeca6ffff,2
8a195daeca77fff,1499
8a195daeca97fff,113
8a195daecab7fff,426
8a195daecacffff,48
8a195daecad7fff,364
8a195daecaeffff,259
8a195daecb07fff,614
8a195daecb0ffff,297
8a195daecb17fff,618
8a195daecb27fff,169
8a195daecb2ffff,78
8a195daecb37fff,182
8a195daecb47fff,47
8a195daecb4ffff,158
8a195daecb67fff,87
8a195daecb6ffff,1063
8a195daecb77fff,421
8a195daecba7fff,213
8a195daecbb7fff,5
8a195daecc07fff,323
8a195daecc0ffff,534
8a195daecc1ffff,337
8a195daecc27fff,4
8a195daecc2ffff,193
8a195daecc37fff,244
8a195daecc4ffff,172
8a195daecc57fff,664
8a195daecc5ffff,104
8a195daecc67fff,824
8a195daecc6ffff,262
8a195daecc87fff,634
8a195daecc8ffff,524
8a195daecc97fff,160
8a195daecc9ffff,416
8a195daecca7fff,413
8a195daeccaffff,118
8a195daeccb7fff,549
8a195daeccc7fff,12
8a195daecccffff,859
8a195daeccd7fff,321
8a195daeccdffff,88
8a195daecce7fff,207
8a195daecceffff,463
8a195daeccf7fff,809
8a195daecd07fff,265
8a195daecd0ffff,496
8a195daecd17fff,279
8a195daecd1ffff,67
8a195daecd27fff,13
8a195daecd2ffff,738
8a195daecd37fff,897
8a195daecd47fff,11
8a195daecd57fff,575
8a195daecd5ffff,26
8a195daecd67fff,683
8a195daecd6ffff,68
8a195daecd77fff,117
8a195daecd87fff,534
8a195daecd8ffff,485
8a195daecd97fff,490
8a195daecd9ffff,930
8a195daecda7fff,702
8a195daecdaffff,143
8a195daecdb7fff,639
8a195daed007fff,132
8a195daed00ffff,163
8a195daed017fff,10
8a195daed01ffff,392
8a195daed027fff,836
8a195daed02ffff,295
8a195daed037fff,158
8a195daed047fff,273
8a195daed057fff,541
8a195daed05ffff,171
8a195daed06ffff,621
8a195daed077fff,448
8a195daed087fff,591
8a195daed097fff,179
8a195daed09ffff,192
8a195daed0a7fff,246
8a195daed0affff,268
8a195daed0c7fff,342
8a195daed0cffff,122
8a195daed0d7fff,93
8a195daed0dffff,36
8a195daed0e7fff,598
8a195daed0effff,786
8a195daed0f7fff,216
8a195daed107fff,90
8a195daed10ffff,538
8a195daed117fff,464
8a195daed11ffff,366
8a195daed127fff,572
8a195daed12ffff,570
8a195daed137fff,551
8a195daed147fff,11
8a195daed14ffff,4
8a195daed157fff,288
8a195daed167fff,707
8a195daed177fff,146
8a195daed187fff,493
8a195daed18ffff,134
8a195daed197fff,183
8a195daed19ffff,2
8a195daed1a7fff,522
8a195daed1affff,205
8a195daed1b7fff,2
8a195daed207fff,413
8a195daed20ffff,107
8a195daed217fff,875
8a195daed21ffff,203
8a195daed227fff,832
8a195daed22ffff,325
8a195daed237fff,1335
8a195daed247fff,418
8a195daed24ffff,1271
8a195daed257fff,13
8a195daed25ffff,353
8a195daed267fff,108
8a195daed26ffff,1475
8a195daed277fff,44
8a195daed287fff,22
8a195daed28ffff,388
8a195daed297fff,162
8a195daed29ffff,226
8a195daed2a7fff,31
8a195daed2affff,499
8a195daed2b7fff,210
8a195daed2c7fff,18
8a195daed2cffff,777
8a195daed2d7fff,675
8a195daed2dffff,712
8a195daed2e7fff,52
8a195daed2effff,468
8a195daed2f7fff,243
8a195daed307fff,1124
8a195daed30ffff,302
8a195daed317fff,264
8a195daed31ffff,1234
8a195daed327fff,1059
8a195daed32ffff,319
8a195daed337fff,407
8a195daed347fff,69
8a195daed357fff,4
8a195daed35ffff,752
8a195daed367fff,162
8a195daed36ffff,466
8a195daed377fff,202
8a195daed387fff,390
8a195daed38ffff,1356
8a195daed397fff,259
8a195daed39ffff,720
8a195daed3a7fff,1401
8a195daed3affff,391
8a195daed3b7fff,300
8a195daed40ffff,12
8a195daed417fff,2
8a195daed447fff,13
8a195daed44ffff,706
8a195daed457fff,408
8a195daed45ffff,486
8a195daed467fff,288
8a195daed46ffff,69
8a195daed477fff,743
8a195daed487fff,43
8a195daed48ffff,713
8a195daed497fff,173
8a195daed49ffff,132
8a195daed4b7fff,7
8a195daed4cffff,32
8a195daed4d7fff,30
8a195daed4dffff,450
8a195daed4effff,4
8a195daed4f7fff,8
8a195daed507fff,2
8a195daed517fff,117
8a195daed527fff,202
8a195daed52ffff,96
8a195daed537fff,1156
8a195daed547fff,259
8a195daed577fff,333
8a195daed587fff,101
8a195daed597fff,747
8a195daed59ffff,105
8a195daed5a7fff,188
8a195daed5affff,18
8a195daed5b7fff,445
8a195daed607fff,66
8a195daed60ffff,239
8a195daed61ffff,114
8a195daed627fff,4
8a195daed62ffff,3
8a195daed637fff,26
8a195daed64ffff,384
8a195daed657fff,163
8a195daed667fff,140
8a195daed66ffff,701
8a195daed677fff,9
8a195daed687fff,70
8a195daed68ffff,85
8a195daed697fff,203
8a195daed69ffff,172
8a195daed6affff,383
8a195daed6b7fff,1348
8a195daed6c7fff,527
8a195daed6cffff,374
8a195daed6d7fff,116
8a195daed6dffff,1223
8a195daed6e7fff,265
8a195daed6effff,925
8a195daed6f7fff,147
8a195daed707fff,56
8a195daed717fff,1509
8a195daed72ffff,184
8a195daed737fff,549
8a195daed747fff,298
8a195daed74ffff,1259
8a195daed757fff,55
8a195daed75ffff,141
8a195daed767fff,49
8a195daed76ffff,105
8a195daed777fff,25
8a195daed787fff,87
8a195daed797fff,358
8a195daed79ffff,4
8a195daed7a7fff,1319
8a195daed7affff,646
8a195daed7b7fff,486
8a195daed80ffff,362
8a195daed817fff,664
8a195daed81ffff,8
8a195daed827fff,65
8a195daed82ffff,263
8a195daed837fff,190
8a195daed847fff,62
8a195daed84ffff,4
8a195daed85ffff,305
8a195daed867fff,334
8a195daed86ffff,121
8a195daed877fff,375
8a195daed887fff,1090
8a195daed88ffff,388
8a195daed897fff,12
8a195daed8a7fff,664
8a195daed8affff,1222
8a195daed8b7fff,143
8a195daed8c7fff,32
8a195daed8cffff,302
8a195daed8d7fff,46
8a195daed8dffff,921
8a195daed8e7fff,321
8a195daed8f7fff,210
8a195daed907fff,69
8a195daed90ffff,268
8a195daed917fff,2
8a195daed91ffff,2
8a195daed927fff,37
8a195daed92ffff,524
8a195daed947fff,4
8a195daed957fff,2
8a195daed95ffff,63
8a195daed967fff,124
8a195daed96ffff,17
8a195daed977fff,1475
8a195daed987fff,448
8a195daed98ffff,176
8a195daed99ffff,6
8a195daed9a7fff,720
8a195daed9affff,32
8a195daed9b7fff,51
8a195daeda07fff,32
8a195daeda0ffff,120
8a195daeda17fff,20
8a195daeda27fff,214
8a195daeda2ffff,870
8a195daeda37fff,82
8a195daeda47fff,685
